AIRPORT_ID,YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,field1,FL_DATE,DurationofEvent,DurationinMinutes
3602,2018,1,22,1/22/2018,OH,20397,OH,N517AE,5108,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1015,1057,42,42,1,2,1000-1059,13,1110,0,,0,76,81,46,1,299,2,0,42,5,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3696,2018,1,22,1/22/2018,OO,20304,OO,N423SW,2930,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1149,1217,28,28,1,1,1100-1159,33,1250,0,,0,63,75,37,1,177,1,2,0,12,0,26,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3697,2018,1,22,1/22/2018,OO,20304,OO,N423SW,2932,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1508,1528,20,20,1,1,1500-1559,13,1541,0,,0,105,106,87,1,510,3,0,0,1,0,20,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3698,2018,1,22,1/22/2018,OO,20304,OO,N727SK,2935,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,709,720,11,11,0,0,0700-0759,24,744,0,,0,98,107,79,1,409,2,0,11,9,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3699,2018,1,22,1/22/2018,OO,20304,OO,N877AS,2936,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,835,954,79,79,1,5,0800-0859,24,1018,0,,0,64,62,32,1,157,1,77,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3700,2018,1,22,1/22/2018,OO,20304,OO,N955SW,2944,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,720,740,20,20,1,1,0700-0759,24,804,0,,0,86,82,52,1,316,2,0,16,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3701,2018,1,22,1/22/2018,OO,20304,OO,N862AS,2946,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,1016,91,91,1,6,0800-0859,24,1040,0,,0,58,56,29,1,116,1,89,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3702,2018,1,22,1/22/2018,OO,20304,OO,N417SW,2950,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1200,1231,31,31,1,2,1200-1259,24,1255,0,,0,100,124,85,1,501,3,31,0,24,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3703,2018,1,22,1/22/2018,OO,20304,OO,N435SW,2952,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,819,944,85,85,1,5,0800-0859,19,1003,0,,0,80,67,43,1,240,1,0,0,0,0,72,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3704,2018,1,22,1/22/2018,OO,20304,OO,N909EV,2956,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1455,1538,43,43,1,2,1400-1459,22,1600,0,,0,68,64,39,1,224,1,0,0,0,0,39,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3705,2018,1,22,1/22/2018,OO,20304,OO,N703SK,2960,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1205,1348,103,103,1,6,1200-1259,14,1402,0,,0,101,92,73,1,409,2,94,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3706,2018,1,22,1/22/2018,OO,20304,OO,N702SK,2962,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1510,1607,57,57,1,3,1500-1559,20,1627,0,,0,60,53,26,1,137,1,50,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3707,2018,1,22,1/22/2018,OO,20304,OO,N866AS,2971,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1710,1755,45,45,1,3,1700-1759,20,1815,0,,0,80,77,47,1,268,2,42,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3708,2018,1,22,1/22/2018,OO,20304,OO,N750SK,2984,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,719,729,10,10,0,0,0700-0759,38,807,0,,0,89,96,51,1,235,1,0,0,7,0,10,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3709,2018,1,22,1/22/2018,OO,20304,OO,N758SK,3005,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1825,1842,17,17,1,1,1800-1859,27,1909,0,,0,86,94,56,1,235,1,2,0,8,0,15,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3710,2018,1,22,1/22/2018,OO,20304,OO,N435SW,3038,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1212,1248,36,36,1,2,1200-1259,22,1310,0,,0,91,80,54,1,343,2,0,0,0,0,25,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3711,2018,1,22,1/22/2018,OO,20304,OO,N709SK,3058,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1840,1953,73,73,1,4,1800-1859,15,2008,0,,0,86,73,52,1,316,2,60,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3712,2018,1,22,1/22/2018,OO,20304,OO,N423SW,3064,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,829,854,25,25,1,1,0800-0859,32,926,0,,0,73,76,38,1,215,1,18,0,3,0,7,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3713,2018,1,22,1/22/2018,OO,20304,OO,N738SK,3078,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,714,828,74,74,1,4,0700-0759,40,908,0,,0,97,112,63,1,334,2,0,68,15,0,6,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3714,2018,1,22,1/22/2018,OO,20304,OO,N464SW,3099,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,950,1046,56,56,1,3,0900-0959,17,1103,0,,0,67,59,39,1,196,1,0,48,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3715,2018,1,22,1/22/2018,OO,20304,OO,N877AS,3100,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1155,1325,90,90,1,6,1100-1159,32,1357,0,,0,62,74,37,1,137,1,11,0,12,0,79,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3716,2018,1,22,1/22/2018,OO,20304,OO,N874AS,3121,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1834,1858,24,24,1,1,1800-1859,25,1923,0,,0,53,50,20,1,67,1,1,0,0,0,20,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3717,2018,1,22,1/22/2018,OO,20304,OO,N909EV,3141,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1151,1306,75,75,1,5,1100-1159,25,1331,0,,0,61,52,24,1,108,1,66,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3718,2018,1,22,1/22/2018,OO,20304,OO,N877AS,3147,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1525,1643,78,78,1,5,1500-1559,16,1659,0,,0,69,59,39,1,213,1,0,0,0,0,68,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3719,2018,1,22,1/22/2018,OO,20304,OO,N716SK,3170,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1317,1324,7,7,0,0,1300-1359,32,1356,0,,0,185,199,162,1,1041,5,7,0,14,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3720,2018,1,22,1/22/2018,OO,20304,OO,N492SW,3175,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,655,722,27,27,1,1,0600-0659,26,748,0,,0,57,62,30,1,137,1,0,13,5,0,14,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3721,2018,1,22,1/22/2018,OO,20304,OO,N716SK,3177,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2032,2154,82,82,1,5,2000-2059,26,2220,0,,0,94,92,60,1,409,2,61,0,0,0,19,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3722,2018,1,22,1/22/2018,OO,20304,OO,N752SK,3179,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,950,1501,311,311,1,12,0900-0959,21,1522,0,,0,122,121,96,1,585,3,39,0,0,0,271,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3723,2018,1,22,1/22/2018,OO,20304,OO,N706SK,3182,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1649,1730,41,41,1,2,1600-1659,15,1745,0,,0,99,82,64,1,474,2,24,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3724,2018,1,22,1/22/2018,OO,20304,OO,N609SK,4206,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1717,2134,257,257,1,12,1700-1759,22,2156,0,,0,228,183,157,1,1210,5,0,0,0,0,212,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3725,2018,1,22,1/22/2018,OO,20304,OO,N804SK,4331,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1220,1304,44,44,1,2,1200-1259,11,1315,0,,0,88,73,57,1,235,1,0,0,0,0,29,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3726,2018,1,22,1/22/2018,OO,20304,OO,N765SK,4617,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,635,35,35,1,2,0600-0659,31,706,0,,0,75,81,45,1,264,2,0,35,6,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3727,2018,1,22,1/22/2018,OO,20304,OO,N689CA,4618,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1845,1937,52,52,1,3,1800-1859,29,2006,0,,0,220,196,163,1,1250,6,0,0,0,0,28,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3728,2018,1,22,1/22/2018,OO,20304,OO,N924SW,5003,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1745,2012,147,147,1,9,1700-1759,15,2027,0,,0,69,54,33,1,157,1,0,0,0,0,132,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3729,2018,1,22,1/22/2018,OO,20304,OO,N946SW,5012,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1347,1443,56,56,1,3,1300-1359,14,1457,0,,0,73,55,37,1,222,1,0,38,0,0,0,1344,36,36,0,1/22/2018,0 days 00:32:00.000000000,32
3730,2018,1,22,1/22/2018,OO,20304,OO,N978SW,5069,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1445,1557,72,72,1,4,1400-1459,24,1621,0,,0,82,88,59,1,342,2,72,0,6,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3731,2018,1,22,1/22/2018,OO,20304,OO,N980SW,5076,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2010,2032,22,22,1,1,2000-2059,20,2052,0,,0,71,67,44,1,222,1,3,0,0,0,15,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3732,2018,1,22,1/22/2018,OO,20304,OO,N926SW,5088,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1650,1854,124,124,1,8,1600-1659,31,1925,0,,0,71,81,46,1,222,1,110,0,10,0,14,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3733,2018,1,22,1/22/2018,OO,20304,OO,N982SW,5145,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1555,1745,110,110,1,7,1500-1559,26,1811,0,,0,59,57,27,1,118,1,0,0,0,0,108,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3734,2018,1,22,1/22/2018,OO,20304,OO,N144SY,5268,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,855,1143,168,168,1,11,0800-0859,20,1203,0,,0,271,249,222,1,1651,7,146,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3735,2018,1,22,1/22/2018,OO,20304,OO,N978SW,5294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1850,1953,63,63,1,4,1800-1859,28,2021,0,,0,118,123,88,1,655,3,0,0,5,0,63,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3736,2018,1,22,1/22/2018,OO,20304,OO,N143SY,5295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,1952,17,17,1,1,1900-1959,20,2012,0,,0,187,198,172,1,977,4,0,0,11,0,17,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3737,2018,1,22,1/22/2018,OO,20304,OO,N964SW,5326,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1105,1156,51,51,1,3,1100-1159,13,1209,0,,0,140,127,104,1,843,4,0,0,0,0,38,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3738,2018,1,22,1/22/2018,OO,20304,OO,N143SY,5336,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1325,1351,26,26,1,1,1300-1359,22,1413,0,,0,129,128,98,1,642,3,0,0,0,0,25,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3739,2018,1,22,1/22/2018,OO,20304,OO,N932EV,5338,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,910,922,12,12,0,0,0900-0959,42,1004,0,,0,52,71,25,1,84,1,0,0,19,0,12,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3740,2018,1,22,1/22/2018,OO,20304,OO,N982SW,5382,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,605,1107,302,302,1,12,0600-0659,9,1116,0,,0,119,106,93,1,723,3,289,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3741,2018,1,22,1/22/2018,OO,20304,OO,N149SY,5393,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1929,2130,121,121,1,8,1900-1959,12,2142,0,,0,149,121,106,1,693,3,46,0,0,0,47,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3742,2018,1,22,1/22/2018,OO,20304,OO,N924SW,5439,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1218,1512,174,174,1,11,1200-1259,38,1550,0,,0,127,140,97,1,588,3,174,0,13,0,0,1258,18,18,0,1/22/2018,0 days 00:32:00.000000000,32
3743,2018,1,22,1/22/2018,OO,20304,OO,N779SK,5531,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2115,2142,27,27,1,1,2100-2159,19,2201,0,,0,122,135,92,1,606,3,0,0,13,0,27,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3744,2018,1,22,1/22/2018,OO,20304,OO,N958SW,5567,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,640,730,50,50,1,3,0600-0659,25,755,0,,0,118,136,102,1,584,3,0,50,18,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3745,2018,1,22,1/22/2018,OO,20304,OO,N149SY,5586,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1253,168,168,1,11,1000-1059,19,1312,0,,0,114,108,86,1,612,3,145,0,0,0,17,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3746,2018,1,22,1/22/2018,OO,20304,OO,N166SY,5643,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2055,2158,63,63,1,4,2000-2059,19,2217,0,,0,121,116,87,1,584,3,58,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3747,2018,1,22,1/22/2018,OO,20304,OO,N918SW,5698,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2055,712,617,617,1,12,2000-2059,39,751,0,,0,47,93,45,1,84,1,0,0,663,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3748,2018,1,22,1/22/2018,OO,20304,OO,N913SW,5783,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1210,1303,53,53,1,3,1200-1259,16,1319,0,,0,75,54,34,1,196,1,32,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3749,2018,1,22,1/22/2018,OO,20304,OO,N982SW,5784,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1550,2036,286,286,1,12,1500-1559,32,2108,0,,0,112,106,70,1,462,2,206,0,0,0,74,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3750,2018,1,22,1/22/2018,OO,20304,OO,N144SY,5808,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,615,632,17,17,1,1,0600-0659,17,649,0,,0,119,117,93,1,599,3,0,15,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3751,2018,1,22,1/22/2018,OO,20304,OO,N904EV,5827,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,910,924,14,14,0,0,0900-0959,24,948,0,,0,125,132,103,1,585,3,14,0,7,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3752,2018,1,22,1/22/2018,OO,20304,OO,N795SK,5941,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1240,1938,418,418,1,12,1200-1259,29,2007,0,,0,189,171,140,1,1013,5,0,0,0,0,400,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3753,2018,1,22,1/22/2018,OO,20304,OO,N149SY,5948,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1849,79,79,1,5,1700-1759,23,1912,0,,0,58,54,26,1,137,1,0,0,0,0,75,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3754,2018,1,22,1/22/2018,OO,20304,OO,N119SY,5965,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1605,1701,56,56,1,3,1600-1659,23,1724,0,,0,139,132,103,1,733,3,49,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3755,2018,1,22,1/22/2018,OO,20304,OO,N202SY,5999,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1545,1704,79,79,1,5,1500-1559,19,1723,0,,0,56,48,25,1,137,1,52,0,0,0,19,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3922,2018,1,22,1/22/2018,YX,20452,YX,N736YX,3535,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1100,1217,77,77,1,5,1100-1159,21,1238,0,,0,115,106,82,1,612,3,8,0,0,0,60,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3923,2018,1,22,1/22/2018,YX,20452,YX,N748YX,3579,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1342,1404,22,22,1,1,1300-1359,26,1430,0,,0,138,145,115,1,849,4,12,0,7,0,10,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3924,2018,1,22,1/22/2018,YX,20452,YX,N646RW,3655,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1545,1629,44,44,1,2,1500-1559,22,1651,0,,0,79,81,47,1,264,2,44,0,2,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3925,2018,1,22,1/22/2018,YX,20452,YX,N862RW,3665,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,837,27,27,1,1,0800-0859,27,904,0,,0,123,156,121,1,606,3,0,5,33,0,22,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3926,2018,1,22,1/22/2018,YX,20452,YX,N748YX,3676,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,841,11,11,0,0,0800-0859,43,924,0,,0,119,143,96,1,491,2,5,0,24,0,6,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3927,2018,1,22,1/22/2018,YX,20452,YX,N728YX,3679,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,846,71,71,1,4,0700-0759,29,915,0,,0,97,99,60,1,334,2,39,0,34,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3928,2018,1,22,1/22/2018,YX,20452,YX,N643RW,3691,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,915,947,32,32,1,2,0900-0959,19,1006,0,,0,121,128,100,1,606,3,0,7,7,0,25,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3929,2018,1,22,1/22/2018,YX,20452,YX,N739YX,3751,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1050,1327,157,157,1,10,1000-1059,16,1343,0,,0,120,115,91,1,599,3,6,0,0,0,146,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3937,2018,1,22,1/22/2018,AA,19805,AA,N901AN,2331,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1510,1604,54,54,1,3,1500-1559,13,1617,0,,0,147,140,122,1,802,4,47,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3979,2018,1,22,1/22/2018,AA,19805,AA,N808AN,2375,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1845,1917,32,32,1,2,1800-1859,22,1939,0,,0,149,138,112,1,802,4,21,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3981,2018,1,22,1/22/2018,AA,19805,AA,N942NN,2380,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,730,755,25,25,1,1,0700-0759,33,828,0,,0,164,163,118,1,888,4,24,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
3990,2018,1,22,1/22/2018,AA,19805,AA,N904AN,2387,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1505,1522,17,17,1,1,1500-1559,14,1536,0,,0,135,136,115,1,867,4,17,0,1,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4009,2018,1,22,1/22/2018,AA,19805,AA,N991AN,130,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1150,1219,29,29,1,1,1100-1159,23,1242,0,,0,128,134,103,1,740,3,29,0,6,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4028,2018,1,22,1/22/2018,AA,19805,AA,N837NN,168,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1510,1542,32,32,1,2,1500-1559,13,1555,0,,0,114,111,92,1,646,3,29,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4078,2018,1,22,1/22/2018,AA,19805,AA,N985NN,352,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1834,4,4,0,0,1800-1859,21,1855,0,,0,130,163,133,1,733,3,0,0,33,0,4,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4093,2018,1,22,1/22/2018,AA,19805,AA,N978NN,2614,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,633,33,33,1,2,0600-0659,20,653,0,,0,134,135,106,1,867,4,0,33,1,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4126,2018,1,22,1/22/2018,AA,19805,AA,N953NN,2636,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1330,1411,41,41,1,2,1300-1359,18,1429,0,,0,229,212,190,1,1437,6,24,0,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4140,2018,1,22,1/22/2018,DL,19790,DL,N919DE,696,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,615,658,43,43,1,2,0600-0659,15,713,0,,0,91,78,55,1,235,1,0,30,0,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4141,2018,1,22,1/22/2018,DL,19790,DL,N983DL,926,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,948,952,4,4,0,0,0900-0959,21,1013,0,,0,112,131,101,1,606,3,0,0,23,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4142,2018,1,22,1/22/2018,DL,19790,DL,N916DE,977,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,619,19,19,1,1,0600-0659,32,651,0,,0,125,132,95,1,606,3,0,19,7,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4177,2018,1,22,1/22/2018,UA,19977,UA,N16217,2072,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1926,1936,10,10,0,0,1900-1959,40,2016,0,,0,189,201,157,1,1182,5,10,0,12,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4178,2018,1,22,1/22/2018,UA,19977,UA,N78285,1996,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,730,743,13,13,0,0,0700-0759,36,819,0,,0,275,280,241,1,2072,9,13,0,5,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4179,2018,1,22,1/22/2018,UA,19977,UA,N68822,1816,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2125,2325,120,120,1,8,2100-2159,36,1,0,,0,136,128,87,1,719,3,0,0,0,0,112,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4180,2018,1,22,1/22/2018,UA,19977,UA,N824UA,1814,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1234,1310,36,36,1,2,1200-1259,15,1325,0,,0,144,151,130,1,837,4,36,0,7,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4181,2018,1,22,1/22/2018,UA,19977,UA,N69816,1742,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1915,2014,59,59,1,3,1900-1959,14,2028,0,,0,294,252,235,1,1846,8,3,0,0,0,14,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4182,2018,1,22,1/22/2018,UA,19977,UA,N211UA,1611,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1430,1435,5,5,0,0,1400-1459,34,1509,0,,0,127,140,97,1,719,3,0,0,18,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4183,2018,1,22,1/22/2018,UA,19977,UA,N890UA,1499,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,955,1104,69,69,1,4,0900-0959,15,1119,0,,0,130,115,94,1,733,3,1,0,0,0,53,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4184,2018,1,22,1/22/2018,UA,19977,UA,N74856,1180,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1746,16,16,1,1,1700-1759,23,1809,0,,0,164,167,138,1,1005,5,0,0,3,0,16,,,,0,1/22/2018,0 days 00:32:00.000000000,32
4185,2018,1,22,1/22/2018,UA,19977,UA,N824UA,1142,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,620,640,20,20,1,1,0600-0659,17,657,0,,0,116,133,106,1,606,3,0,20,17,0,0,,,,0,1/22/2018,0 days 00:32:00.000000000,32
